Año	Sexo	Codigo Localidad	Localidad	GrupoEdad	Aseguramiento	CIE10	Causa de Muerte	Condición Cronica	Muertes total
2015	Masculino	21	Distrito	55 a 59 años	Subsidiado	J42X	BRONQUITIS CRONICA NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2015	Masculino	21	Distrito	55 a 59 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2015	Masculino	21	Distrito	55 a 59 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	5
2015	Masculino	21	Distrito	55 a 59 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2015	Masculino	21	Distrito	55 a 59 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2015	Masculino	21	Distrito	60 a 64 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	7
2015	Masculino	21	Distrito	60 a 64 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2015	Masculino	21	Distrito	60 a 64 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	4
2015	Masculino	21	Distrito	60 a 64 años	Excepcion	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2015	Masculino	21	Distrito	60 a 64 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2015	Masculino	21	Distrito	60 a 64 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	2
2015	Masculino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2015	Masculino	21	Distrito	60 a 64 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2015	Masculino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	8
2015	Masculino	21	Distrito	65 a 69 años	Contributivo	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2015	Masculino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	9
2015	Masculino	21	Distrito	65 a 69 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2015	Masculino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	13
2015	Masculino	21	Distrito	65 a 69 años	Excepcion	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2015	Masculino	21	Distrito	65 a 69 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	3
2015	Masculino	21	Distrito	65 a 69 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2015	Masculino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	14
2015	Masculino	21	Distrito	65 a 69 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	4
2015	Masculino	21	Distrito	65 a 69 años	Subsidiado	J448	OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS ESPECIFICADAS	Enfermedades cronicas respiratorias bajas	1
2015	Masculino	21	Distrito	65 a 69 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	11
2016	Femenino	21	Distrito	35 a 39 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	45 a 49 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	45 a 49 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	50 a 54 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	50 a 54 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	50 a 54 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	50 a 54 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	50 a 54 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	55 a 59 años	Contributivo		BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRONICA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	55 a 59 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	55 a 59 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	55 a 59 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2016	Femenino	21	Distrito	55 a 59 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	55 a 59 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	60 a 64 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	3
2016	Femenino	21	Distrito	60 a 64 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	7
2016	Femenino	21	Distrito	60 a 64 años	Excepcion	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	60 a 64 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2016	Femenino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	4
2016	Femenino	21	Distrito	60 a 64 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2016	Femenino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	6
2016	Femenino	21	Distrito	65 a 69 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	5
2016	Femenino	21	Distrito	65 a 69 años	Contributivo	J448	OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS ESPECIFICADAS	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	5
2016	Femenino	21	Distrito	65 a 69 años	Excepcion	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2016	Femenino	21	Distrito	65 a 69 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	65 a 69 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	65 a 69 años	Sin dato	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	65 a 69 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2016	Femenino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	11
2016	Femenino	21	Distrito	65 a 69 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2016	Femenino	21	Distrito	65 a 69 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	9
2016	Masculino	21	Distrito	35 a 39 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	40 a 44 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	40 a 44 años	Sin dato	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	45 a 49 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	45 a 49 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	50 a 54 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	50 a 54 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2016	Masculino	21	Distrito	50 a 54 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2016	Masculino	21	Distrito	55 a 59 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	55 a 59 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2016	Masculino	21	Distrito	55 a 59 años	Excepcion	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	55 a 59 años	Excepcion	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	55 a 59 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	55 a 59 años	Sin dato	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	55 a 59 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	4
2016	Masculino	21	Distrito	55 a 59 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2016	Masculino	21	Distrito	55 a 59 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	7
2016	Masculino	21	Distrito	60 a 64 años	Contributivo	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	60 a 64 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	7
2016	Masculino	21	Distrito	60 a 64 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	4
2016	Masculino	21	Distrito	60 a 64 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2016	Masculino	21	Distrito	60 a 64 años	No Asegurado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2016	Masculino	21	Distrito	60 a 64 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	2
2016	Masculino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	7
2016	Masculino	21	Distrito	60 a 64 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	13
2016	Masculino	21	Distrito	65 a 69 años	Contributivo		BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRONICA	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	65 a 69 años	Contributivo	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	14
2016	Masculino	21	Distrito	65 a 69 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2016	Masculino	21	Distrito	65 a 69 años	Contributivo	J448	OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS ESPECIFICADAS	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	12
2016	Masculino	21	Distrito	65 a 69 años	Excepcion	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	65 a 69 años	No Asegurado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2016	Masculino	21	Distrito	65 a 69 años	Sin dato	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	65 a 69 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	2
2016	Masculino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	14
2016	Masculino	21	Distrito	65 a 69 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2016	Masculino	21	Distrito	65 a 69 años	Subsidiado	J448	OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS ESPECIFICADAS	Enfermedades cronicas respiratorias bajas	1
2016	Masculino	21	Distrito	65 a 69 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	10
2017	Femenino	21	Distrito	40 a 44 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	45 a 49 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	45 a 49 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	50 a 54 años	Contributivo	J40X	BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRONICA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	50 a 54 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	50 a 54 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	50 a 54 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	50 a 54 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	55 a 59 años	Contributivo	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	55 a 59 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2017	Femenino	21	Distrito	55 a 59 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	55 a 59 años	Contributivo	J448	OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS ESPECIFICADAS	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	55 a 59 años	Subsidiado	J439	ENFISEMA, NO ESPECIFICADO	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	55 a 59 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	2
2017	Femenino	21	Distrito	55 a 59 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	55 a 59 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	4
2017	Femenino	21	Distrito	60 a 64 años	Contributivo		BRONQUIECTASIA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	60 a 64 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	3
2017	Femenino	21	Distrito	60 a 64 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2017	Femenino	21	Distrito	60 a 64 años	Excepcion	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	60 a 64 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	6
2017	Femenino	21	Distrito	60 a 64 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	60 a 64 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	3
2017	Femenino	21	Distrito	65 a 69 años	Contributivo		BRONQUIECTASIA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	65 a 69 años	Contributivo	J40X	BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRONICA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	65 a 69 años	Contributivo	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	9
2017	Femenino	21	Distrito	65 a 69 años	Contributivo	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2017	Femenino	21	Distrito	65 a 69 años	Contributivo	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	8
2017	Femenino	21	Distrito	65 a 69 años	Sin dato	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	2
2017	Femenino	21	Distrito	65 a 69 años	Subsidiado	J440	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON INFECCION AGUDA DE LAS VIAS RESPIRATORIAS INFERIORES	Enfermedades cronicas respiratorias bajas	6
2017	Femenino	21	Distrito	65 a 69 años	Subsidiado	J441	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA CON EXACERBACION AGUDA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	1
2017	Femenino	21	Distrito	65 a 69 años	Subsidiado	J449	ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA, NO ESPECIFICADA	Enfermedades cronicas respiratorias bajas	10
